date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
2021-12-24,339.3,340.98,334.55,338.79,39005950
2021-12-27,339.68,343.97,339.33,343.97,29925890
2021-12-28,344.04,346.6,342.55,343.23,34848840
2021-12-29,343.3,344.48,337.13,340.33,43005060
2021-12-30,340.75,344.0,337.4,342.39,40853240
2022-01-03,345.01,353.88,344.3,353.73,40057980
2022-01-04,353.99,358.1,348.35,352.55,52693510
2022-01-05,351.9,353.5,331.55,335.0,80969440
2022-01-06,335.8,347.67,330.11,346.13,74572470
2022-01-10,348.33,351.0,340.51,344.0,51047490
2022-01-11,344.68,347.0,341.27,343.74,41961140
2022-01-12,344.11,348.64,339.57,347.43,53443260
2022-01-13,347.11,347.5,333.49,337.6,118257640
2022-01-14,338.59,340.96,321.51,335.76,120546960
2022-01-17,335.91,338.95,319.17,327.81,96925780
2022-01-18,329.15,329.3,296.7,301.11,220096130
2022-01-19,300.0,320.42,282.72,318.36,220036310
2022-01-20,318.36,326.69,310.07,310.42,130261430
2022-01-21,309.49,321.99,303.5,311.6,119002830
2022-01-24,310.78,314.0,280.6,294.59,236346280
2022-01-25,293.9,305.0,289.62,302.96,143155040
2022-01-26,302.9,307.7,293.7,299.6,125060870
2022-01-27,296.85,330.0,294.0,325.25,216008170
2022-01-28,325.51,334.9,322.05,329.58,116166660
2022-01-31,330.92,336.41,330.52,334.8,69903820
2022-02-01,334.94,336.63,325.3,330.95,67998200
2022-02-02,332.39,333.7,325.7,331.7,54751740
2022-02-03,329.99,331.0,322.3,323.75,57592210
2022-02-04,325.5,334.5,320.88,324.6,88647300
2022-02-07,324.53,327.44,316.64,321.25,56290530
2022-02-08,321.45,331.87,319.0,331.7,77965300
2022-02-09,332.3,336.0,330.18,335.08,63254680
2022-02-10,335.41,335.47,328.1,328.93,61929870
2022-02-11,328.95,328.95,316.2,318.1,100750430
2022-02-14,314.1,324.9,303.25,321.85,121203060
2022-02-15,322.5,335.5,322.44,333.6,96875770
2022-02-16,335.86,339.98,331.62,336.5,77128130
2022-02-17,336.36,336.36,322.04,323.51,102149710
2022-02-18,325.6,329.32,306.7,309.48,125452970
2022-02-21,309.47,318.9,241.0,257.3,413243360
2022-02-22,253.95,284.07,246.7,283.51,324922990
2022-02-24,255.02,255.02,126.53,210.0,413550130
2022-02-25,208.01,244.94,191.6,228.0,211877250
2022-03-24,251.41,278.9,232.0,258.51,78576580
2022-03-25,263.99,269.33,225.6,227.0,67191030
2022-03-28,225.25,229.45,213.03,218.6,24680170
2022-03-29,220.0,226.0,206.0,208.0,40309120
2022-03-30,211.02,219.41,210.52,216.0,38559960
2022-03-31,218.98,249.0,217.1,242.48,83862320
2022-04-01,245.9,258.7,242.48,251.4,50423650
2022-04-04,254.04,259.99,237.31,252.9,40926330
2022-04-05,254.01,256.39,231.45,243.5,39850580
2022-04-06,238.73,247.8,234.41,239.7,20530890
2022-04-07,240.04,246.8,239.13,245.0,22367990
2022-04-08,246.79,246.79,240.0,241.07,14799110
2022-04-11,241.9,242.78,234.16,234.55,15637750
2022-04-12,234.0,236.63,223.0,236.3,26615790
2022-04-13,237.99,239.64,232.13,234.87,12663510
2022-04-14,234.9,235.5,221.1,222.11,21906730
2022-04-15,221.99,226.65,215.74,224.0,19933030
2022-04-18,224.29,226.0,216.6,216.99,15584460
2022-04-19,216.9,222.0,207.0,220.72,30669110
