date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20210202,481.15,488.8,479.0,482.0,10407770
20210203,487.65,494.2,482.15,489.95,7491510
20210204,490.4,497.05,484.2,489.2,7943360
20210205,492.45,496.75,490.35,493.95,7633720
20210208,496.05,503.25,496.05,501.75,7730520
20210209,503.8,505.0,492.4,494.8,6755720
20210210,497.45,498.25,489.35,491.45,5608620
20210211,490.35,501.7,488.15,496.8,6677070
20210212,496.8,509.35,488.6,509.35,11944760
20210215,513.0,522.45,508.2,521.45,8808290
20210216,522.5,529.4,520.5,525.6,8703560
20210217,524.9,528.15,505.7,515.15,11446210
20210218,514.15,517.65,505.5,506.85,9681490
20210219,505.8,515.15,504.0,512.75,7455920
20210220,512.5,514.0,509.05,513.15,909640
20210222,514.05,518.9,509.1,516.0,4532080
20210224,511.75,518.7,511.15,518.25,6755490
20210225,519.45,536.35,517.95,529.35,13381440
20210226,525.7,533.2,520.45,523.35,10083590
20210301,527.55,530.0,521.45,524.1,4862650
20210302,519.55,529.85,518.85,526.0,4799200
20210303,528.85,536.45,527.6,533.8,5959660
20210304,535.2,549.7,533.2,540.1,12456910
20210305,543.0,561.95,541.55,561.0,13674760
20210309,558.95,581.45,556.0,570.6,14348590
20210310,568.55,573.5,557.0,561.15,9579490
20210311,563.15,572.0,563.1,572.0,9568100
20210312,572.75,574.7,566.4,572.25,5931120
20210315,573.2,580.75,572.0,576.4,9924110
20210316,574.65,577.95,559.3,571.2,17699060
20210317,571.2,574.1,551.25,555.85,15227090
20210318,556.2,559.5,541.0,544.05,12354360
20210319,542.8,560.95,541.6,560.3,9317510
20210322,558.35,566.9,555.55,562.65,7502970
20210323,560.3,573.45,556.55,565.1,8302870
20210324,566.95,577.0,564.25,568.05,7805500
20210325,568.6,574.7,566.45,574.65,6834050
20210326,576.05,585.15,575.85,582.2,10211450
20210329,579.5,584.25,572.0,575.3,8310250
20210330,576.3,579.2,565.3,570.25,6151980
20210331,571.0,574.95,567.1,572.6,9089920
20210401,574.1,576.75,561.4,568.9,11593270
20210402,568.9,569.9,565.6,566.65,1029300
20210405,567.1,567.75,557.25,560.15,3133260
20210406,562.3,563.15,545.45,547.55,5960860
20210407,547.5,555.55,543.25,551.5,6156110
20210408,549.9,554.8,545.15,549.3,4636060
20210409,547.65,548.7,536.05,538.0,6256000
20210412,535.2,541.35,532.5,540.15,6139660
20210413,541.3,552.25,534.55,551.95,4892780
20210414,556.05,556.1,546.25,552.1,5658280
20210415,548.6,562.6,545.4,556.5,6284300
20210416,560.05,561.4,549.2,555.05,4001960
20210419,552.05,554.7,546.05,548.05,3363600
20210420,549.9,553.9,537.5,541.05,5466560
20210421,540.8,547.35,538.65,545.7,2814680
20210422,546.25,546.9,536.6,541.6,5871040
20210423,543.0,544.8,533.95,538.5,5056970
20210426,537.85,537.85,527.5,530.6,5746610
20210427,531.05,533.7,524.5,528.0,4247670
20210428,529.0,529.75,522.1,527.95,4575220
20210429,530.0,536.1,526.05,528.75,6331160
20210430,527.65,529.7,521.55,525.2,5133150
20210504,526.7,538.15,526.3,537.15,5102830
20210505,540.0,546.8,537.05,538.65,6084410
20210506,540.6,542.8,534.2,538.55,4533640
20210507,540.0,541.65,533.25,536.2,3166660
20210510,537.2,547.5,533.55,541.95,5096230
20210511,539.9,541.6,528.6,532.0,5230870
20210512,532.8,551.3,529.85,542.2,8515340
20210513,541.0,552.0,539.5,550.0,6446300
20210514,552.0,553.7,541.2,545.65,4089830
20210517,545.85,546.1,535.9,545.55,3852360
20210518,546.35,551.0,538.35,540.45,5971840
20210519,539.6,539.6,526.35,529.5,4943050
20210520,529.55,529.85,514.3,517.35,6585010
20210521,516.8,528.55,515.3,525.55,5372140
20210524,526.85,531.4,519.3,523.95,3162900
20210525,525.15,530.45,523.2,524.35,3535020
20210526,526.3,532.2,522.2,525.85,3743550
20210527,523.0,525.2,519.8,525.2,4313580
20210528,523.15,525.6,521.0,523.35,2860970
20210531,525.9,531.65,524.0,531.4,2560760
20210601,535.25,547.65,533.85,544.0,9934530
20210602,545.0,552.45,541.6,552.0,8902240
20210603,555.45,561.9,540.1,559.45,15161240
20210604,560.4,563.25,554.05,556.45,8560250
20210607,554.2,557.5,547.9,551.55,7101600
20210608,550.9,552.25,544.6,550.25,8276560
20210609,552.65,553.4,546.0,548.25,7296010
20210610,548.2,551.7,535.65,539.6,13978250
20210611,539.9,542.1,530.2,535.45,8147670
20210614,531.55,541.85,530.7,537.6,4248740
20210615,538.55,542.0,532.35,536.05,5533100
20210616,537.65,545.75,536.45,541.25,6749360
20210617,539.9,543.85,534.0,537.0,15039020
20210618,537.0,543.4,526.75,541.0,11471730
20210621,541.35,542.8,534.25,541.2,5184600
20210622,543.05,553.2,542.05,551.85,7529540
20210623,553.35,571.4,553.35,570.45,19196290
20210624,570.45,572.9,565.05,565.95,15281830
20210625,566.0,566.4,560.65,564.7,3781620
20210628,564.65,564.95,553.05,555.0,7221370
20210629,554.5,558.75,548.0,553.05,5988960
20210630,554.9,571.8,551.7,571.2,14688620
20210701,570.0,586.95,569.65,581.45,34217710
20210702,580.2,585.9,562.85,567.0,13336120
20210705,567.9,569.9,561.0,567.5,3911250
20210706,570.05,580.55,565.35,571.0,20636520
20210707,571.75,583.0,570.0,580.25,14458720
20210708,578.95,582.0,572.65,581.1,13944140
20210709,581.25,586.75,574.1,577.85,16852780
20210712,577.4,579.4,570.5,579.0,4516390
20210713,578.6,584.1,573.0,576.0,7697530
20210714,575.6,582.95,568.8,569.0,15586430
20210715,567.0,568.0,556.3,562.5,6006040
20210716,560.6,570.4,556.85,563.45,4373550
20210719,558.0,559.4,543.25,543.9,8424760
20210720,547.55,550.6,536.7,547.5,5138390
20210721,547.0,553.1,543.2,551.9,3752310
20210722,552.8,556.25,549.35,553.65,3432430
20210723,554.8,556.0,545.2,548.85,2498220
20210726,545.85,552.9,540.2,552.7,3110830
20210727,551.5,553.9,547.15,551.2,1967990
20210728,551.0,555.7,550.5,554.25,2444670
20210729,555.7,558.1,550.75,554.0,3634170
20210730,552.4,554.8,539.55,544.5,5236850
20210802,545.05,550.8,541.25,548.85,5232950
20210803,547.7,551.0,542.2,551.0,3432600
20210804,551.65,553.2,542.8,543.5,4380870
20210805,542.85,548.7,538.15,548.0,5503520
20210806,548.95,552.4,544.05,544.9,4442130
20210809,539.6,548.0,535.25,545.0,7267800
20210810,547.6,564.1,547.0,562.55,7887670
20210811,564.05,568.4,558.85,561.8,4532310
20210812,561.45,567.85,557.2,565.9,5487290
20210813,565.4,568.7,555.0,558.55,4781590
20210816,556.6,567.65,551.5,564.4,15423440
20210817,562.85,563.0,552.9,555.0,9540250
20210818,557.8,559.9,542.25,546.95,8538510
20210819,543.85,547.75,531.45,537.8,11527470
20210820,538.0,538.35,530.1,534.0,3352790
20210823,538.15,545.45,536.1,544.85,3373360
20210824,545.9,549.55,539.25,545.0,5419300
20210825,544.5,545.75,536.55,538.5,4318270
20210826,538.45,538.85,531.5,531.7,3971600
20210827,533.75,538.2,533.1,537.8,3075140
20210830,539.55,540.95,536.35,539.3,2549170
20210831,540.0,540.4,531.55,533.6,5183626
20210901,536.35,541.75,534.8,541.55,4941116
20210902,542.1,556.2,538.1,550.7,10439019
20210903,551.6,556.9,550.45,555.4,5482506
20210906,554.95,557.15,548.2,550.7,3360967
20210907,552.1,554.4,542.0,547.3,3480092
20210908,547.3,559.0,541.5,555.9,7043556
20210909,554.15,555.4,541.3,541.9,4384237
20210910,545.0,549.2,540.2,543.3,2322338
20210913,545.0,559.5,544.15,559.4,4595572
20210914,560.05,563.5,554.1,557.25,7735432
20210915,557.75,589.8,557.75,568.1,26550527
20210916,563.05,584.3,563.05,576.45,15645229
20210917,578.75,580.25,562.05,567.1,9394921
20210920,559.95,562.6,548.0,552.5,8365982
20210921,561.8,568.5,555.45,564.5,8998022
20210922,568.35,588.9,567.0,586.0,13349752
20210923,590.05,599.0,581.4,598.25,12874113
20210924,598.5,618.0,590.5,614.0,12936275
20210927,618.6,629.95,617.4,627.85,12910231
20210928,632.4,639.9,613.5,617.85,18367554
