date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
2022-08-05,127.5,127.58,122.24,122.4,61105370
2022-08-08,126.14,127.38,123.51,123.81,52606720
2022-08-09,123.9,126.5,122.3,126.4,37895140
2022-08-10,126.25,127.29,124.87,126.2,31865110
2022-08-11,126.88,126.97,123.07,123.45,30717890
2022-08-12,123.48,124.98,122.6,124.88,27133850
2022-08-15,124.6,125.7,123.28,125.0,25301550
2022-08-16,125.17,126.86,124.53,126.39,27210450
2022-08-17,126.57,127.44,124.5,124.5,32862470
2022-08-18,124.39,126.5,123.92,126.3,25365910
2022-08-19,126.35,126.36,124.72,125.2,18581110
2022-08-22,125.08,126.69,124.7,126.06,24420350
2022-08-23,126.06,130.49,126.01,130.38,65383170
2022-08-24,130.6,131.64,127.85,128.15,45722080
2022-08-25,128.18,129.81,127.1,128.18,35847360
2022-08-26,128.14,130.5,127.62,130.4,32857860
2022-08-29,130.12,131.4,129.52,131.17,40725660
2022-08-30,131.2,132.6,129.65,130.05,50972000
2022-08-31,132.3,138.34,131.5,134.25,106571380
2022-09-01,133.98,138.22,132.02,138.2,54786340
2022-09-02,138.75,144.9,136.22,143.8,136591640
2022-09-05,143.48,145.1,139.11,141.0,87387950
2022-09-06,140.9,141.07,135.22,137.23,86562180
2022-09-07,136.96,139.19,135.41,136.86,60616830
2022-09-08,136.68,137.4,134.0,134.51,57655660
2022-09-09,134.45,138.47,134.23,138.15,48925660
2022-09-12,137.12,140.37,136.8,138.7,52455460
2022-09-13,138.71,139.37,136.15,137.0,44533690
2022-09-14,136.7,139.29,135.2,138.9,62768230
2022-09-15,139.15,140.28,137.61,139.48,56215930
2022-09-16,139.38,141.39,136.8,137.73,71732740
2022-09-19,137.45,139.08,137.07,138.04,33202580
2022-09-20,137.86,138.35,122.42,125.1,208908480
2022-09-21,112.5,123.98,109.27,120.23,134746110
2022-09-22,120.35,126.95,120.35,124.31,117343820
2022-09-23,124.45,124.5,117.35,119.39,85382140
2022-09-26,114.99,117.99,105.0,107.06,147877290
2022-09-27,110.0,113.89,107.07,112.92,90733010
2022-09-28,112.0,115.2,109.13,111.06,77869660
2022-09-29,111.59,112.2,107.68,110.41,67451840
2022-09-30,110.9,113.4,103.4,110.21,133531450
2022-10-03,110.67,114.65,109.0,114.35,73873990
2022-10-04,115.05,115.5,110.3,110.55,83422320
2022-10-05,110.46,110.49,106.25,108.51,90327920
2022-10-06,108.65,110.38,107.57,108.24,51634990
2022-10-07,107.72,108.48,101.3,101.5,90940030
2022-10-10,96.55,106.77,96.5,106.71,116896490
2022-10-11,106.55,108.3,104.26,107.72,76867120
2022-10-12,108.27,108.5,105.25,105.9,63331750
2022-10-13,105.7,107.3,104.8,106.5,46813160
2022-10-14,106.93,109.19,105.69,107.78,52538120
2022-10-17,107.99,112.76,107.65,112.44,78420110
2022-10-18,113.05,114.37,110.48,110.88,101627180
2022-10-19,110.2,112.93,109.3,112.39,90574840
2022-10-20,112.76,117.2,112.37,116.98,100612540
2022-10-21,116.93,119.94,114.37,119.45,102297020
2022-10-24,120.15,121.68,117.65,118.8,74327210
2022-10-25,118.86,125.2,118.3,124.36,114126120
2022-10-26,124.71,126.88,122.1,124.43,108350490
2022-10-27,124.75,127.5,123.68,126.61,87825200
2022-10-28,126.13,127.25,124.6,126.97,73494940
2022-10-31,127.2,128.6,125.41,126.72,60649080
2022-11-01,127.23,127.97,126.12,127.05,36720430
2022-11-02,127.05,127.74,123.75,125.49,40156380
2022-11-03,125.39,126.1,123.91,125.75,47535720
2022-11-07,127.02,132.0,126.5,132.0,91496790
2022-11-08,131.99,133.11,130.1,131.29,69371580
2022-11-09,131.06,131.47,126.42,127.3,64832870
2022-11-10,131.02,136.69,129.77,136.68,170890500
2022-11-11,137.71,138.42,135.13,136.98,75278900
2022-11-14,137.41,140.7,135.83,139.8,82383460
2022-11-15,140.4,141.0,130.86,135.66,145273030
2022-11-16,136.99,139.73,136.32,139.18,66816110
2022-11-17,139.11,140.35,136.6,137.57,59085810
2022-11-18,137.1,137.81,135.84,136.89,44009880
2022-11-21,136.01,136.3,132.51,134.46,83395500
2022-11-22,134.55,136.0,133.81,135.65,45774100
2022-11-23,135.7,137.55,134.5,136.59,52259060
2022-11-24,137.0,138.41,136.12,136.61,42319840
2022-11-25,137.2,137.24,135.41,136.53,29248180
2022-11-28,135.01,136.2,134.1,135.53,45047440
2022-11-29,136.29,137.2,135.88,136.37,31503750
2022-11-30,136.51,136.78,135.23,136.78,26797760
2022-12-01,137.11,137.95,136.31,137.15,32859350
2022-12-02,136.98,137.1,136.17,136.66,19212600
2022-12-05,136.66,142.68,136.25,142.0,103887240
2022-12-06,142.2,143.37,139.11,140.61,51734090
2022-12-07,140.5,142.81,138.36,142.32,69817930
2022-12-08,143.5,143.6,139.8,139.92,63554380
2022-12-09,139.7,140.7,139.24,140.03,29390220
2022-12-12,140.19,140.87,138.7,139.48,33347970
2022-12-13,139.65,139.93,136.67,138.13,52159500
2022-12-14,138.25,138.25,136.6,137.3,34031240
2022-12-15,136.97,137.08,134.3,134.55,54698540
2022-12-16,134.5,136.09,134.13,135.45,32731270
2022-12-19,135.13,136.73,132.86,134.64,58784640
2022-12-20,134.51,138.4,134.41,138.28,44987710
2022-12-21,138.7,139.12,135.81,137.75,45361520
2022-12-22,137.99,138.97,137.0,137.69,30488490
