date,CLOSE,OPEN,HIGH,LOW
2022-01-21,1401.88,1419.09,1441.48,1393.78
2022-01-24,1288.17,1402.05,1402.05,1260.55
2022-01-25,1296.8,1328.08,1339.02,1286.7
2022-01-26,1324.4,1322.09,1358.46,1305.15
2022-01-27,1399.64,1308.6,1433.93,1301.24
2022-01-28,1407.04,1417.25,1430.05,1393.55
2022-01-31,1435.23,1428.55,1452.59,1427.63
2022-02-01,1457.64,1453.67,1472.93,1442.05
2022-02-02,1463.9,1462.97,1486.22,1451.83
2022-02-03,1431.99,1449.67,1449.67,1418.43
2022-02-04,1436.0,1441.85,1474.32,1432.31
2022-02-07,1445.2,1458.68,1465.38,1432.79
2022-02-08,1489.18,1462.44,1489.18,1458.32
2022-02-09,1534.82,1506.87,1534.82,1506.12
2022-02-10,1546.79,1532.2,1547.25,1513.69
2022-02-11,1470.1,1512.43,1512.43,1462.73
2022-02-14,1426.09,1412.16,1456.73,1391.19
2022-02-15,1498.04,1458.13,1509.9,1442.91
2022-02-16,1524.51,1533.26,1544.59,1513.99
2022-02-17,1450.02,1500.73,1500.73,1444.99
2022-02-18,1391.31,1463.81,1481.54,1385.92
2022-02-21,1207.5,1417.8,1425.65,1152.14
2022-02-22,1226.69,1124.82,1241.34,1075.98
2022-02-24,742.91,1061.74,1061.74,610.33
2022-02-25,936.94,808.76,962.74,808.76
2022-03-24,852.64,803.11,907.72,793.65
2022-03-25,829.62,855.87,870.11,810.02
2022-03-28,823.04,818.47,830.28,801.47
2022-03-29,881.59,857.55,909.79,849.17
2022-03-30,949.23,900.88,949.23,900.88
2022-03-31,1021.28,944.63,1021.28,943.91
2022-04-01,1033.58,1027.84,1065.88,1027.84
2022-04-04,1051.68,1041.34,1062.05,1005.73
2022-04-05,1004.78,1048.78,1058.22,975.4
2022-04-06,1034.79,998.92,1041.32,979.34
2022-04-07,1092.41,1034.85,1114.65,1034.85
2022-04-08,1079.99,1101.71,1132.71,1073.07
2022-04-11,1017.05,1074.99,1077.53,1003.74
2022-04-12,1004.7,1019.68,1028.95,976.02
2022-04-13,997.04,1006.84,1012.41,988.64
2022-04-14,941.05,998.32,999.52,941.05
2022-04-15,955.46,935.81,959.91,917.87
2022-04-18,926.08,957.3,963.67,926.08
2022-04-19,931.86,925.33,932.23,885.44
2022-04-20,960.42,933.26,981.48,914.68
2022-04-21,961.46,962.63,987.84,939.75
2022-04-22,928.3,956.7,980.47,928.16
2022-04-25,941.08,933.71,952.16,923.04
2022-04-26,999.84,943.87,1013.69,943.87
2022-04-27,1049.04,996.7,1050.39,990.88
2022-04-28,1041.91,1053.91,1096.0,1041.46
2022-04-29,1081.52,1044.84,1092.68,1044.84
2022-05-04,1114.13,1085.11,1127.14,1074.13
2022-05-05,1119.92,1130.39,1147.53,1119.92
2022-05-06,1088.02,1130.87,1140.31,1070.55
2022-05-11,1123.93,1085.7,1126.7,1070.14
2022-05-12,1140.05,1116.8,1148.58,1102.92
2022-05-13,1132.23,1149.59,1163.11,1111.22
2022-05-16,1174.06,1126.55,1190.73,1125.51
2022-05-17,1200.81,1181.63,1201.4,1170.09
2022-05-18,1212.57,1207.58,1237.7,1205.98
2022-05-19,1245.71,1218.65,1245.71,1202.93
2022-05-20,1239.83,1242.46,1324.1,1228.7
2022-05-23,1253.69,1244.59,1283.09,1243.94
2022-05-24,1273.73,1252.14,1289.81,1234.02
2022-05-25,1239.07,1275.7,1311.8,1211.51
2022-05-26,1174.72,1246.94,1253.04,1138.11
2022-05-27,1133.94,1170.44,1177.78,1130.63
2022-05-30,1215.74,1142.11,1228.52,1142.11
2022-05-31,1208.12,1214.92,1234.08,1183.71
2022-06-01,1222.18,1203.66,1228.49,1191.22
2022-06-02,1196.03,1220.69,1231.05,1194.37
2022-06-03,1199.55,1196.5,1201.39,1163.17
2022-06-06,1178.51,1193.08,1203.24,1167.25
2022-06-07,1180.47,1177.79,1190.94,1155.91
2022-06-08,1231.25,1185.22,1236.4,1185.22
2022-06-09,1212.58,1231.22,1255.63,1205.85
2022-06-10,1268.83,1211.69,1276.88,1205.79
2022-06-14,1272.97,1264.54,1294.22,1229.36
2022-06-15,1280.38,1274.98,1289.43,1268.87
2022-06-16,1316.75,1283.94,1321.45,1276.97
2022-06-17,1315.43,1323.13,1325.02,1303.91
2022-06-20,1357.63,1316.97,1357.63,1307.16
2022-06-21,1379.97,1363.39,1386.3,1353.23
2022-06-22,1403.36,1375.65,1403.36,1363.27
2022-06-23,1416.41,1408.03,1423.55,1389.18
2022-06-24,1414.96,1417.24,1422.93,1401.19
2022-06-27,1428.07,1408.48,1428.26,1386.09
2022-06-28,1465.57,1427.53,1469.57,1419.18
2022-06-29,1413.01,1464.12,1495.66,1413.01
2022-06-30,1345.01,1408.34,1453.05,1309.16
2022-07-01,1276.55,1345.75,1345.75,1260.26
2022-07-04,1249.0,1276.68,1288.22,1238.72
2022-07-05,1146.68,1262.82,1267.7,1131.25
2022-07-06,1101.64,1147.28,1153.8,1095.89
2022-07-07,1132.49,1104.45,1137.37,1082.58
2022-07-08,1144.79,1131.44,1149.75,1129.36
2022-07-11,1154.28,1144.64,1160.45,1109.61
2022-07-12,1142.37,1155.65,1161.24,1121.0
2022-07-13,1120.34,1142.79,1144.66,1113.07
2022-07-14,1113.97,1121.14,1140.77,1107.31
2022-07-15,1161.53,1117.98,1161.63,1108.01
2022-07-18,1168.73,1167.55,1178.88,1159.86
2022-07-19,1175.04,1168.0,1183.53,1153.31
2022-07-20,1188.91,1179.5,1207.11,1179.47
2022-07-21,1142.18,1188.63,1192.89,1105.11
2022-07-22,1161.47,1143.45,1165.37,1127.34
2022-07-25,1155.45,1154.63,1161.16,1143.58
2022-07-26,1136.02,1157.89,1166.97,1136.02
2022-07-27,1153.95,1144.05,1169.83,1132.88
2022-07-28,1137.82,1159.51,1173.71,1123.44
2022-07-29,1129.24,1133.12,1144.4,1107.76
2022-08-01,1138.79,1131.74,1159.97,1098.1
2022-08-02,1116.12,1139.55,1149.85,1115.86
2022-08-03,1105.99,1117.43,1130.14,1105.99
2022-08-04,1104.77,1105.74,1117.78,1098.97
2022-08-05,1072.31,1106.46,1112.71,1069.35
2022-08-08,1083.52,1095.4,1107.79,1083.52
2022-08-09,1116.28,1083.88,1116.41,1080.48
2022-08-10,1118.4,1120.27,1124.13,1109.65
2022-08-11,1106.29,1120.18,1130.55,1103.84
2022-08-12,1116.32,1108.02,1121.96,1097.59
2022-08-15,1112.93,1116.41,1117.0,1094.8
2022-08-16,1142.05,1117.77,1146.4,1109.54
2022-08-17,1136.4,1144.94,1154.08,1130.73
2022-08-18,1162.3,1134.82,1170.51,1130.21
2022-08-19,1170.57,1163.94,1182.13,1153.08
2022-08-22,1173.79,1169.09,1185.65,1155.2
2022-08-23,1190.16,1173.76,1192.22,1166.92
2022-08-24,1182.39,1190.64,1192.81,1178.32
2022-08-25,1182.71,1183.23,1196.56,1172.31
2022-08-26,1183.12,1177.95,1191.6,1171.21
2022-08-29,1197.99,1180.65,1199.56,1176.75
2022-08-30,1212.1,1199.26,1212.18,1192.69
2022-08-31,1258.45,1249.27,1274.03,1236.87
2022-09-01,1279.45,1256.24,1284.23,1243.76
2022-09-02,1284.53,1276.47,1292.81,1268.42
2022-09-05,1287.78,1285.52,1296.67,1259.05
2022-09-06,1252.47,1287.69,1290.28,1231.99
2022-09-07,1243.7,1246.45,1257.35,1228.75
2022-09-08,1237.75,1242.46,1248.82,1233.83
2022-09-09,1262.72,1240.68,1263.67,1240.68
2022-09-12,1280.67,1254.99,1290.04,1251.86
2022-09-13,1284.1,1280.74,1300.33,1277.4
2022-09-14,1282.8,1281.8,1283.29,1265.79
2022-09-15,1288.03,1282.79,1297.26,1276.8
2022-09-16,1275.03,1286.66,1295.26,1271.06
2022-09-19,1272.66,1274.86,1284.15,1267.99
2022-09-20,1154.17,1271.28,1277.24,1139.99
2022-09-21,1106.82,1041.2,1132.61,1017.86
2022-09-22,1174.61,1104.5,1183.75,1104.5
2022-09-23,1141.81,1168.13,1168.63,1123.07
2022-09-26,1043.44,1105.27,1105.27,1002.6
2022-09-27,1053.46,1043.27,1072.82,1027.99
2022-09-28,1074.57,1059.03,1082.53,1050.69
2022-09-29,1072.26,1085.22,1092.66,1054.57
2022-09-30,1055.72,1091.52,1172.34,1037.78
2022-10-03,1091.87,1080.33,1116.35,1069.91
2022-10-04,1100.14,1103.82,1115.83,1080.17
2022-10-05,1061.97,1103.66,1103.66,1050.87
2022-10-06,1044.82,1057.55,1079.76,1044.82
2022-10-07,1005.04,1044.34,1044.34,998.54
2022-10-10,963.88,912.31,964.25,906.88
2022-10-11,964.67,954.6,971.24,941.93
2022-10-12,954.53,959.27,976.45,953.87
2022-10-13,968.34,964.28,987.25,960.16
2022-10-14,990.66,974.06,994.77,966.46
2022-10-17,1027.83,989.58,1029.08,989.23
2022-10-18,1039.76,1033.76,1044.94,1020.09
2022-10-19,1010.24,1013.27,1024.52,1000.62
2022-10-20,1041.56,1018.87,1045.67,1016.51
2022-10-21,1050.57,1038.27,1055.95,1027.04
2022-10-24,1062.66,1067.65,1076.68,1055.4
2022-10-25,1090.96,1059.94,1090.96,1056.97
2022-10-26,1088.59,1089.87,1098.58,1076.07
2022-10-27,1105.71,1092.36,1111.9,1086.52
2022-10-28,1113.75,1103.01,1113.75,1089.82
2022-10-31,1111.68,1108.82,1117.23,1099.33
2022-11-01,1118.19,1115.36,1119.62,1110.5
2022-11-02,1108.69,1115.41,1118.06,1106.41
2022-11-03,1094.3,1088.34,1098.49,1076.71
2022-11-07,1140.78,1113.47,1140.78,1111.48
2022-11-08,1143.05,1138.94,1145.75,1127.81
2022-11-09,1113.93,1135.89,1138.82,1112.69
2022-11-10,1150.36,1111.17,1151.01,1108.56
2022-11-11,1158.24,1164.23,1166.23,1152.01
2022-11-14,1170.05,1162.14,1172.78,1155.75
2022-11-15,1159.59,1171.57,1177.36,1154.46
2022-11-16,1163.59,1145.87,1170.07,1142.55
2022-11-17,1151.56,1162.3,1164.75,1146.92
2022-11-18,1147.03,1149.45,1153.45,1140.19
2022-11-21,1122.29,1145.4,1145.4,1120.24
2022-11-22,1142.58,1128.46,1146.33,1123.46
2022-11-23,1147.43,1143.87,1154.65,1135.82
2022-11-24,1146.28,1153.03,1161.62,1144.05
2022-11-25,1141.07,1151.57,1151.95,1137.49
2022-11-28,1122.46,1128.85,1133.21,1116.85
2022-11-29,1128.71,1125.25,1131.92,1120.01
2022-11-30,1125.14,1129.01,1131.41,1122.97
2022-12-01,1123.63,1132.08,1134.18,1120.93
2022-12-02,1107.55,1117.28,1117.64,1106.83
2022-12-05,1114.69,1101.85,1120.38,1097.92
2022-12-06,1097.09,1101.44,1103.55,1092.88
2022-12-07,1098.93,1094.24,1099.15,1082.1
2022-12-08,1096.63,1101.06,1103.34,1094.49
2022-12-09,1099.12,1097.83,1105.42,1093.19
2022-12-12,1088.86,1096.97,1099.44,1083.07
2022-12-13,1088.97,1088.18,1089.27,1073.7
2022-12-14,1060.74,1083.34,1083.34,1060.74
2022-12-15,1042.01,1053.77,1054.57,1033.89
2022-12-16,1038.63,1035.7,1041.68,1034.2
2022-12-19,991.38,1030.51,1031.05,980.04
2022-12-20,967.24,960.21,967.78,951.25
2022-12-21,940.03,957.99,960.45,935.56
2022-12-22,969.7,930.66,973.68,922.36
2022-12-23,963.51,964.1,986.42,955.86
2022-12-26,977.29,960.83,986.87,959.42
2022-12-27,960.51,983.05,984.3,947.91
2022-12-28,933.76,956.66,957.21,933.76
2022-12-29,936.8,927.49,951.66,925.02
2022-12-30,970.6,941.35,986.62,940.99
2023-01-03,963.08,966.38,979.85,957.53
2023-01-04,949.91,954.36,966.4,946.34
2023-01-05,940.85,953.11,961.56,940.14
2023-01-06,942.73,943.68,951.1,938.46
2023-01-09,977.79,957.66,984.58,957.66
2023-01-10,974.51,983.29,983.6,969.55
2023-01-11,1002.62,975.7,1005.02,970.99
2023-01-12,1015.94,1014.56,1022.56,1008.66
2023-01-13,1010.4,1017.81,1029.63,1003.24
2023-01-16,1024.44,1012.39,1029.81,1012.18
2023-01-17,1002.85,1022.85,1023.35,1002.85
2023-01-18,1006.35,999.07,1010.75,992.14
2023-01-19,993.08,1002.8,1004.27,988.55
2023-01-20,991.88,995.53,996.52,987.81
2023-01-23,998.69,995.01,1003.83,994.94
2023-01-24,990.41,1003.68,1008.56,990.41
2023-01-25,987.02,991.01,994.41,984.77
2023-01-26,985.85,990.1,996.12,985.39
2023-01-27,992.37,987.76,993.2,984.97
2023-01-30,987.39,993.04,997.22,984.65
2023-01-31,1001.23,984.95,1003.62,983.83
2023-02-01,1002.47,999.86,1010.43,997.55
2023-02-02,1004.08,1011.98,1012.53,1001.07
2023-02-03,1002.52,1002.46,1007.96,991.09
2023-02-06,1007.15,1002.52,1013.39,1001.19
2023-02-07,1004.37,1011.68,1018.7,1003.92
2023-02-08,981.82,1007.13,1009.25,981.82
2023-02-09,977.98,974.28,982.1,967.02
2023-02-10,971.95,975.01,979.31,970.5
2023-02-13,965.86,972.57,974.38,965.25
2023-02-14,952.85,964.9,964.9,950.01
2023-02-15,914.94,945.14,945.14,914.2
2023-02-16,906.71,913.31,922.89,905.59
2023-02-17,920.19,904.22,923.63,900.08
2023-02-20,921.51,927.7,927.9,907.99
2023-02-21,928.98,921.02,941.89,916.94
2023-02-22,929.43,932.99,933.38,923.13
2023-02-24,914.16,924.12,931.92,910.26
2023-02-27,945.29,911.07,945.29,908.67
2023-02-28,946.23,948.83,952.06,941.32
2023-03-01,955.81,945.75,958.53,944.48
2023-03-02,942.61,954.39,955.42,932.27
2023-03-03,945.41,937.84,948.54,937.64
2023-03-06,958.26,950.31,960.56,949.11
2023-03-07,951.38,959.78,960.09,951.38
2023-03-09,950.93,952.3,955.08,945.59
2023-03-10,942.75,943.18,947.5,940.29
2023-03-13,954.0,948.46,958.96,943.25
2023-03-14,957.88,951.46,958.7,948.91
2023-03-15,936.95,955.74,958.89,935.62
2023-03-16,927.3,934.76,938.97,922.45
2023-03-17,948.97,940.63,951.88,937.16
2023-03-20,979.83,956.43,979.83,954.04
2023-03-21,983.95,985.5,997.79,976.05
2023-03-22,980.02,979.41,984.77,970.38
2023-03-23,989.43,980.85,991.85,979.72
2023-03-24,977.75,988.26,990.1,976.27
2023-03-27,1001.94,983.86,1002.29,983.86
2023-03-28,999.83,1009.9,1012.15,995.81
2023-03-29,1004.56,1001.65,1009.32,996.01
2023-03-30,1006.43,1002.28,1008.84,1000.45
2023-03-31,996.76,1008.48,1010.76,985.06
2023-04-03,988.8,1005.2,1008.36,988.8
2023-04-04,983.46,987.73,1001.28,982.88
2023-04-05,987.51,988.61,988.61,976.23
2023-04-06,967.11,984.51,989.15,967.11
2023-04-07,974.52,960.23,976.54,945.6
2023-04-10,983.86,979.11,984.65,973.6
2023-04-11,973.39,984.95,989.93,965.92
2023-04-12,975.46,972.36,980.12,965.8
2023-04-13,982.94,977.01,983.01,975.73
2023-04-14,982.94,985.94,986.94,978.59
2023-04-17,1004.62,987.44,1004.62,987.44
2023-04-18,1010.87,1005.16,1011.3,998.34
2023-04-19,1004.59,1008.07,1015.38,995.31
2023-04-20,1018.6,1002.07,1021.16,990.15
2023-04-21,1019.2,1018.59,1022.96,1012.53
2023-04-24,1020.88,1019.48,1029.89,1008.49
2023-04-25,1013.87,1023.25,1023.31,1011.15
2023-04-26,1011.06,1014.09,1016.16,1008.76
2023-04-27,1024.44,1009.45,1025.06,1007.47
2023-04-28,1033.57,1025.41,1046.62,1022.67
2023-05-02,1019.67,1028.65,1034.99,1011.03
2023-05-03,1008.49,1022.34,1027.6,1008.05
2023-05-04,1018.72,1005.22,1026.57,1004.3
2023-05-05,1033.68,1036.95,1050.91,1030.61
2023-05-08,1019.29,1034.85,1040.23,1014.83
2023-05-10,1052.44,1005.78,1060.55,1005.74
2023-05-11,1064.56,1067.43,1091.91,1053.62
2023-05-12,1038.32,1059.87,1061.33,1034.36
2023-05-15,1037.13,1038.4,1046.31,1030.51
2023-05-16,1030.68,1040.55,1050.24,1030.68
2023-05-17,1039.58,1031.13,1039.76,1023.17
2023-05-18,1033.36,1039.91,1047.27,1029.18
2023-05-19,1036.6,1031.98,1039.43,1028.54
2023-05-22,1035.8,1044.87,1046.69,1032.45
2023-05-23,1038.0,1036.49,1040.5,1024.56
2023-05-24,1043.95,1039.42,1047.56,1034.82
2023-05-25,1040.48,1047.03,1047.47,1037.15
2023-05-26,1055.63,1043.25,1057.73,1041.3
2023-05-29,1064.18,1060.98,1071.02,1057.96
2023-05-30,1047.6,1052.99,1075.32,1046.63
2023-05-31,1055.41,1050.82,1055.89,1042.03
2023-06-01,1061.89,1057.96,1062.9,1054.71
2023-06-02,1051.53,1048.06,1057.1,1047.95
2023-06-05,1048.37,1050.26,1061.92,1038.1
2023-06-06,1038.18,1040.59,1040.59,1020.91
2023-06-07,1035.93,1039.78,1046.77,1031.97
2023-06-08,1032.85,1033.0,1039.19,1029.38
2023-06-09,1032.29,1032.32,1040.51,1031.38
2023-06-13,1030.64,1029.01,1035.4,1025.27
2023-06-14,1035.79,1031.92,1040.02,1028.57
2023-06-15,1054.3,1036.34,1058.87,1032.33
2023-06-16,1047.47,1054.49,1056.2,1046.04
2023-06-19,1054.31,1046.43,1055.07,1044.19
2023-06-20,1042.91,1050.94,1054.56,1035.9
2023-06-21,1057.74,1048.32,1060.37,1041.5
2023-06-22,1056.18,1058.69,1063.5,1055.6
2023-06-23,1039.99,1047.51,1049.44,1033.04
2023-06-26,1021.38,1027.54,1034.12,1018.44
2023-06-27,1028.24,1025.85,1031.42,1016.92
2023-06-28,1014.68,1027.94,1030.53,1010.79
2023-06-29,1006.83,1017.46,1017.57,1003.35
2023-06-30,982.94,999.4,1001.13,979.95
2023-07-03,992.94,989.53,994.05,983.93
2023-07-04,987.43,993.34,994.86,974.05
2023-07-05,969.33,982.4,986.29,969.33
2023-07-06,970.93,957.43,978.54,951.6
2023-07-07,976.08,971.98,979.87,966.36
2023-07-10,993.19,974.55,994.6,974.36
2023-07-11,997.64,1003.34,1003.69,990.44
2023-07-12,1004.98,997.99,1008.37,997.99
2023-07-13,1008.56,1004.86,1013.05,1003.46
2023-07-14,1014.62,1009.37,1014.62,1005.03
2023-07-17,1009.79,1003.29,1016.71,1000.05
2023-07-18,1024.98,1012.87,1025.09,1012.87
2023-07-19,1015.13,1024.26,1027.6,1014.56
2023-07-20,1016.53,1017.81,1020.92,1006.57
2023-07-21,1012.37,1008.43,1017.6,1006.79
2023-07-24,1023.34,1013.76,1025.67,1013.53
2023-07-25,1038.57,1031.96,1038.57,1030.41
2023-07-26,1038.74,1038.6,1042.3,1033.54
2023-07-27,1039.04,1042.07,1048.56,1038.02
2023-07-28,1033.67,1040.33,1040.33,1031.46
2023-07-31,1057.43,1032.39,1057.43,1032.39
2023-08-01,1055.79,1059.74,1066.26,1051.0
2023-08-02,1040.15,1058.17,1062.57,1038.55
2023-08-03,1046.57,1043.5,1053.95,1039.92
2023-08-04,1015.74,1053.56,1058.48,1015.74
2023-08-07,1017.03,1020.46,1030.28,1016.15
2023-08-08,999.8,1011.41,1011.41,994.51
2023-08-09,1004.72,1005.16,1011.76,998.09
2023-08-10,1017.71,1011.37,1022.41,1009.96
2023-08-11,1000.89,1017.9,1018.71,1000.89
2023-08-14,1009.43,1000.37,1013.37,989.28
2023-08-15,1010.19,1019.4,1030.61,1002.06
2023-08-16,1014.61,1012.72,1016.17,989.38
2023-08-17,1028.93,1016.62,1035.18,1013.21
2023-08-18,1047.03,1035.36,1047.03,1031.06
2023-08-21,1057.02,1056.1,1060.51,1043.02
2023-08-22,1057.56,1056.68,1060.57,1046.47
2023-08-23,1051.15,1057.24,1060.74,1042.74
2023-08-24,1043.51,1040.26,1046.42,1038.02
2023-08-25,1043.84,1046.62,1051.45,1038.56
2023-08-28,1057.97,1039.54,1059.23,1039.54
2023-08-29,1059.98,1056.54,1060.18,1048.98
2023-08-30,1052.06,1055.26,1057.64,1047.7
2023-08-31,1059.17,1052.08,1059.84,1049.66
2023-09-01,1055.43,1057.2,1058.59,1049.37
2023-09-04,1063.41,1058.97,1064.33,1058.03
2023-09-05,1050.99,1058.83,1061.84,1047.32
2023-09-06,1038.58,1054.94,1054.94,1038.58
2023-09-07,1014.05,1041.04,1045.14,1007.8
2023-09-08,1012.4,1016.67,1021.17,1001.54
2023-09-11,1033.5,1024.57,1033.5,1015.76
2023-09-12,1049.65,1045.94,1050.26,1041.88
2023-09-13,1030.65,1055.69,1057.79,1028.52
2023-09-14,1018.31,1029.05,1030.0,1006.67
2023-09-15,1029.15,1016.9,1030.79,1014.36
2023-09-18,1024.52,1028.56,1031.82,1019.86
2023-09-19,1003.35,1027.9,1029.16,999.22
2023-09-20,1002.54,997.97,1008.22,984.36
2023-09-21,988.12,1000.75,1003.71,985.25
2023-09-22,999.99,988.48,1000.63,980.53
2023-09-25,997.09,999.2,1000.57,991.79
2023-09-26,998.49,996.04,998.49,982.0
2023-09-27,999.22,997.08,1006.19,996.65
2023-09-28,1011.04,1004.11,1011.04,1001.37
2023-09-29,1007.58,1012.04,1014.79,1004.26
2023-10-02,992.18,1006.3,1013.26,990.85
2023-10-03,993.74,991.44,997.41,981.96
2023-10-04,991.35,995.12,1000.19,988.03
2023-10-05,982.6,989.34,991.8,982.6
2023-10-06,987.14,978.21,988.36,975.72
2023-10-09,1006.92,993.12,1008.13,979.96
2023-10-10,996.56,1001.68,1005.15,993.18
2023-10-11,1005.24,995.23,1006.31,992.25
2023-10-12,1026.42,1021.41,1029.61,1017.61
2023-10-13,1034.11,1027.7,1035.46,1025.59
2023-10-16,1047.0,1037.51,1048.14,1036.53
2023-10-17,1046.79,1049.03,1052.91,1044.52
2023-10-18,1051.17,1049.91,1057.9,1043.89
2023-10-19,1056.54,1048.6,1057.64,1044.26
2023-10-20,1081.29,1061.55,1081.29,1060.42
2023-10-23,1091.16,1081.74,1091.16,1081.12
2023-10-24,1102.37,1093.65,1102.37,1088.55
2023-10-25,1103.6,1105.31,1106.28,1096.57
2023-10-26,1084.78,1096.36,1107.08,1083.94
2023-10-27,1079.07,1076.57,1094.24,1076.57
2023-10-30,1094.37,1087.36,1098.78,1084.27
2023-10-31,1079.88,1102.27,1103.12,1074.3
2023-11-01,1088.42,1080.36,1092.79,1074.11
2023-11-02,1079.82,1088.02,1091.75,1079.82
2023-11-03,1093.74,1080.67,1093.74,1078.59
2023-11-06,1103.78,1091.39,1105.12,1091.26
2023-11-07,1107.2,1103.79,1108.54,1099.51
2023-11-08,1113.03,1106.27,1114.55,1101.97
2023-11-09,1108.87,1110.03,1111.78,1103.05
2023-11-10,1107.44,1108.49,1110.53,1104.0
2023-11-13,1117.43,1105.73,1117.58,1103.7
2023-11-14,1116.97,1115.02,1119.01,1104.51
2023-11-15,1134.24,1117.04,1136.35,1114.21
2023-11-16,1129.22,1134.52,1139.57,1126.66
2023-11-17,1122.1,1122.21,1127.54,1114.74
2023-11-20,1142.51,1128.46,1146.54,1127.27
2023-11-21,1154.39,1146.8,1155.22,1143.67
2023-11-22,1151.94,1153.97,1159.55,1147.5
2023-11-23,1148.97,1155.87,1159.29,1147.02
2023-11-24,1143.15,1141.79,1151.42,1135.15
2023-11-27,1132.05,1141.44,1146.15,1128.25
2023-11-28,1128.61,1133.66,1133.66,1122.32
2023-11-29,1128.01,1133.16,1135.91,1123.62
2023-11-30,1115.01,1130.08,1130.52,1112.13
2023-12-01,1095.28,1114.54,1115.38,1093.06
2023-12-04,1076.99,1086.57,1087.69,1075.63
2023-12-05,1066.13,1069.56,1074.51,1063.78
2023-12-06,1045.28,1064.14,1067.93,1041.65
2023-12-07,1051.21,1041.67,1052.09,1034.59
2023-12-08,1054.28,1055.34,1066.02,1053.69
2023-12-11,1047.95,1061.27,1064.1,1047.35
2023-12-12,1056.02,1052.79,1067.06,1041.86
2023-12-13,1062.67,1053.82,1068.49,1051.37
2023-12-14,1055.45,1072.34,1075.97,1051.54
2023-12-15,1060.64,1039.29,1061.34,1037.97
2023-12-18,1075.5,1063.12,1080.7,1061.4
2023-12-19,1074.4,1081.17,1083.97,1069.1
2023-12-20,1075.11,1077.06,1085.22,1075.11
2023-12-21,1051.87,1074.1,1074.15,1042.34
2023-12-22,1057.58,1050.93,1066.81,1048.45
2023-12-25,1063.67,1062.35,1065.83,1057.07
2023-12-26,1063.05,1061.43,1065.13,1058.76
2023-12-27,1068.71,1064.35,1071.35,1064.01
2023-12-28,1090.93,1073.41,1090.93,1071.59
2023-12-29,1083.48,1084.09,1094.87,1079.63
