date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20211021,6296.5,6306.5,6144.5,6158.0,230635
20211022,6166.0,6419.0,6142.0,6315.5,484507
20211025,6320.0,6480.0,6283.5,6465.0,331991
20211026,6469.0,6613.5,6414.5,6570.5,445598
20211027,6594.0,6704.0,6507.5,6668.0,443068
20211028,6668.0,6741.0,6551.5,6635.0,339861
20211029,6620.0,6627.0,6435.5,6472.0,329842
20211101,6507.5,6565.0,6430.0,6536.0,198637
20211102,6552.5,6695.0,6504.5,6656.0,258281
20211103,6667.0,6723.5,6570.5,6712.0,284798
20211105,6713.0,6842.0,6623.0,6793.5,418598
20211108,6807.0,6972.0,6791.5,6859.5,361677
20211109,6879.0,7011.5,6680.0,6729.5,507463
20211110,6731.0,6731.0,6583.0,6594.0,489789
20211111,6619.5,6796.0,6470.0,6779.0,513124
20211112,6794.5,6822.0,6492.0,6568.5,705952
20211115,6575.0,6640.0,6443.5,6499.5,396228
20211116,6500.0,6590.0,6460.5,6551.0,304438
20211117,6557.0,6557.0,6315.5,6405.0,406460
20211118,6387.5,6427.0,5938.0,5945.5,898753
20211119,5945.5,6219.5,5796.5,6014.0,2349502
20211122,6015.5,6100.0,5749.0,5789.5,900867
20211123,5740.5,5919.0,5620.0,5917.0,742777
20211124,5927.0,5973.0,5789.0,5875.0,535221
20211125,5932.5,6081.5,5880.0,6056.0,433085
20211126,5973.5,5973.5,5740.5,5775.5,544676
20211129,5832.5,5914.0,5802.0,5898.5,425202
20211130,5860.0,5978.0,5698.0,5733.0,588733
20211201,5754.0,5889.0,5728.0,5768.0,432481
20211202,5780.0,5824.0,5736.0,5789.0,267767
20211203,5803.0,5823.5,5693.5,5715.5,207500
20211206,5745.0,5794.0,5603.0,5650.0,295388
20211207,5675.0,5850.0,5619.5,5841.5,319388
20211208,5850.0,5907.0,5680.0,5765.0,302496
20211209,5775.0,5949.5,5755.0,5908.0,376811
20211210,5915.0,5958.0,5770.5,5822.5,249378
20211213,5823.0,5892.5,5600.0,5637.0,364303
20211214,5637.0,5731.5,5264.5,5670.0,415271
20211215,5688.5,5728.5,5580.0,5700.0,318723
20211216,5700.0,5846.0,5683.5,5752.0,557711
20211217,5759.5,5776.5,5611.5,5674.5,346340
20211220,5657.5,5658.5,5492.5,5533.5,279999
20211221,5559.5,5600.0,5483.0,5521.5,327690
20211222,5541.5,5598.0,5501.5,5551.0,311777
20211223,5551.5,5612.0,5505.0,5538.5,320871
20211224,5543.5,5629.0,5505.0,5592.5,175935
20211227,5612.5,5685.0,5600.0,5665.5,359711
20211228,5670.0,5679.5,5602.0,5658.0,500337
20211229,5401.0,5466.5,5378.0,5446.0,470799
20211230,5445.0,5488.0,5409.0,5444.0,270527
20220103,5461.5,5549.0,5440.5,5509.5,188883
20220104,5509.5,5578.0,5493.5,5565.0,215745
20220105,5570.0,5602.5,5370.0,5399.0,202620
20220106,5390.0,5555.0,5360.0,5535.0,215082
20220110,5538.0,5584.5,5424.0,5473.0,231465
20220111,5475.0,5563.0,5460.0,5505.5,188782
20220112,5529.0,5642.5,5480.0,5623.0,355621
20220113,5609.0,5640.0,5250.0,5330.0,667823
20220114,5353.5,5399.0,5106.0,5235.5,839771
20220117,5235.0,5297.0,5141.5,5185.5,500397
20220118,5206.0,5226.5,4770.0,4973.0,860969
20220119,5000.0,5149.5,4791.5,5040.0,750621
20220120,5042.5,5175.0,4982.0,4991.0,437643
20220121,4980.0,5137.5,4921.5,5046.5,549929
20220124,5060.0,5090.0,4667.0,4823.5,900705
20220125,4823.5,4909.0,4651.0,4895.0,619959
20220126,4897.0,4924.0,4733.0,4768.5,508943
20220127,4736.0,4997.5,4714.5,4883.5,668361
20220128,4890.0,4968.0,4816.5,4904.0,467413
20220131,4931.0,5079.0,4921.5,5079.0,287546
20220201,5079.0,5117.0,5012.0,5114.0,390602
20220202,5115.0,5225.0,5106.0,5200.0,378878
20220203,5200.0,5278.0,5125.0,5187.0,556896
20220204,5195.0,5384.5,5176.0,5285.0,740012
20220207,5300.5,5357.0,5153.0,5210.0,368050
20220208,5216.5,5229.0,5164.5,5182.0,407416
20220209,5194.0,5276.5,5182.5,5254.0,436568
20220210,5265.0,5269.0,5197.0,5227.5,310998
20220211,5220.0,5224.0,4925.5,4971.5,595991
20220214,4964.5,5045.5,4770.0,4956.5,542386
20220215,4975.0,5260.5,4971.5,5239.0,480608
20220216,5260.0,5450.0,5191.0,5395.0,529553
20220217,5395.0,5402.5,5187.0,5224.5,567731
20220218,5220.5,5284.5,4996.0,5041.5,572652
20220221,5041.0,5186.0,4021.0,4240.0,1586697
20220222,4180.0,4660.0,4000.5,4600.0,1540082
20220224,4025.0,4300.0,2414.0,3312.0,1561177
20220225,3236.0,3840.0,3100.0,3202.0,1257392
