date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,Номинал,"Ставка купона,  % годовых",Размер выплаты
2021-10-11,106.012,106.425,106.011,106.201,0.0,0,0
2021-10-12,106.014,106.429,106.014,106.301,0.0,0,0
2021-10-13,106.301,106.397,106.2,106.2,0.0,0,0
2021-10-14,106.203,106.339,106.198,106.198,0.0,0,0
2021-10-15,106.002,106.399,106.002,106.392,0.0,0,0
2021-10-18,106.398,106.398,106.001,106.198,0.0,0,0
2021-10-19,106.002,106.4,106.002,106.4,0.0,0,0
2021-10-20,106.201,106.473,106.186,106.205,0.0,0,0
2021-10-21,106.476,106.476,106.199,106.2,0.0,0,0
2021-10-22,106.499,106.5,106.201,106.398,0.0,0,0
2021-10-25,106.203,106.398,106.2,106.2,0.0,0,0
2021-10-26,106.394,106.399,106.2,106.389,0.0,0,0
2021-10-27,106.202,106.245,106.101,106.103,0.0,0,0
2021-10-28,106.01,106.101,106.01,106.095,0.0,0,0
2021-10-29,106.101,106.151,106.011,106.05,0.0,0,0
2021-11-01,106.05,106.1,105.96,105.96,0.0,0,0
2021-11-02,105.962,106.08,105.956,105.959,0.0,0,0
2021-11-03,106.161,106.179,105.96,106.001,0.0,0,0
2021-11-05,105.801,106.178,105.801,106.04,0.0,0,0
2021-11-08,105.97,106.1,105.758,105.81,0.0,0,0
2021-11-09,105.996,106.089,105.7,105.812,0.0,0,0
2021-11-10,105.999,106.0,105.71,105.71,0.0,0,0
2021-11-11,105.6,105.938,105.6,105.66,0.0,0,0
2021-11-12,105.985,105.985,105.4,105.935,0.0,0,0
2021-11-15,105.8,106.069,105.352,105.791,0.0,0,0
2021-11-16,105.999,106.119,105.81,106.118,0.0,0,0
2021-11-17,106.118,106.118,105.83,106.104,1000.0,"5,74","28,62"
2021-11-18,106.104,106.2,105.352,106.0,0.0,0,0
2021-11-19,106.199,106.2,105.842,106.12,0.0,0,0
2021-11-22,105.842,106.2,105.435,105.84,0.0,0,0
2021-11-23,105.448,106.115,105.4,105.999,0.0,0,0
2021-11-24,106.017,106.017,105.74,105.985,0.0,0,0
2021-11-25,105.8,105.949,105.601,105.949,0.0,0,0
2021-11-26,105.601,105.949,105.6,105.672,0.0,0,0
2021-11-29,105.6,105.95,105.6,105.792,0.0,0,0
2021-11-30,105.796,105.954,105.787,105.791,0.0,0,0
2021-12-01,105.997,106.035,105.795,106.035,0.0,0,0
2021-12-02,105.811,106.099,105.81,105.867,0.0,0,0
2021-12-03,105.845,106.153,105.606,106.064,0.0,0,0
2021-12-06,106.028,106.066,105.796,105.949,0.0,0,0
2021-12-07,105.793,105.938,105.79,105.921,0.0,0,0
2021-12-08,105.605,105.943,105.605,105.79,0.0,0,0
2021-12-09,105.79,106.07,105.79,106.07,0.0,0,0
2021-12-10,105.811,106.05,105.791,105.791,0.0,0,0
2021-12-13,106.16,106.16,105.792,105.94,0.0,0,0
2021-12-14,105.812,106.07,105.207,105.941,0.0,0,0
2021-12-15,105.801,106.09,105.801,105.996,0.0,0,0
2021-12-16,105.806,106.07,105.805,105.806,0.0,0,0
2021-12-17,105.806,106.019,105.797,105.8,0.0,0,0
2021-12-20,105.601,106.127,105.6,105.853,0.0,0,0
2021-12-21,106.048,106.048,105.398,105.894,0.0,0,0
2021-12-22,105.819,105.908,105.62,105.652,0.0,0,0
2021-12-23,105.972,105.972,105.604,105.626,0.0,0,0
2021-12-24,105.601,105.857,105.417,105.81,0.0,0,0
2021-12-27,105.681,105.847,105.62,105.62,0.0,0,0
2021-12-28,105.88,105.88,105.62,105.684,0.0,0,0
2021-12-29,105.89,105.89,105.618,105.622,0.0,0,0
2021-12-30,105.601,106.251,105.601,105.972,0.0,0,0
2022-01-03,105.8,106.021,105.408,105.996,0.0,0,0
2022-01-04,105.97,106.099,105.963,105.974,0.0,0,0
2022-01-05,106.08,106.249,106.021,106.021,0.0,0,0
2022-01-06,106.297,106.298,105.905,106.193,0.0,0,0
2022-01-10,105.9,106.189,105.609,105.971,0.0,0,0
2022-01-11,105.972,106.174,105.969,106.011,0.0,0,0
2022-01-12,106.107,106.25,105.951,105.951,0.0,0,0
2022-01-13,105.901,106.247,105.301,106.112,0.0,0,0
2022-01-14,105.701,106.089,105.356,105.8,0.0,0,0
2022-01-17,105.703,106.2,105.532,105.547,0.0,0,0
2022-01-18,105.502,105.888,105.467,105.467,0.0,0,0
2022-01-19,105.472,105.676,105.352,105.352,0.0,0,0
2022-01-20,105.351,105.629,105.004,105.35,0.0,0,0
2022-01-21,105.35,105.629,105.34,105.629,0.0,0,0
2022-01-24,105.35,105.553,105.003,105.359,0.0,0,0
2022-01-25,105.1,105.374,104.901,105.35,0.0,0,0
2022-01-26,105.15,105.429,105.001,105.151,0.0,0,0
2022-01-27,105.348,105.398,104.61,104.763,0.0,0,0
2022-01-28,104.601,104.9,104.204,104.699,0.0,0,0
2022-01-31,104.45,105.0,104.45,104.701,0.0,0,0
2022-02-01,104.734,104.9,104.62,104.631,0.0,0,0
2022-02-02,104.769,104.769,104.651,104.683,0.0,0,0
2022-02-03,104.652,104.89,104.651,104.89,0.0,0,0
2022-02-04,104.604,104.898,104.604,104.8,0.0,0,0
2022-02-07,104.898,104.9,104.621,104.9,0.0,0,0
2022-02-08,104.819,104.9,104.652,104.799,0.0,0,0
2022-02-09,104.719,104.719,104.361,104.361,0.0,0,0
2022-02-10,104.68,104.7,104.36,104.566,0.0,0,0
2022-02-11,104.68,104.68,104.351,104.443,0.0,0,0
2022-02-14,104.302,104.302,104.051,104.263,0.0,0,0
2022-02-15,104.08,104.279,104.06,104.19,0.0,0,0
2022-02-16,104.276,104.276,103.961,103.961,0.0,0,0
2022-02-17,104.09,104.149,103.952,104.049,0.0,0,0
2022-02-18,104.05,104.098,103.9,103.9,0.0,0,0
2022-02-21,103.903,104.0,102.9,103.429,0.0,0,0
2022-02-22,103.201,103.499,101.501,103.1,0.0,0,0
2022-02-24,103.1,103.288,95.87,95.87,0.0,0,0
2022-02-25,92.901,96.515,92.9,96.209,0.0,0,0
2022-03-21,95.485,96.999,94.08,94.1,0.0,0,0
2022-03-22,94.1,97.66,94.0,96.523,0.0,0,0
2022-03-23,95.949,96.694,95.949,96.01,0.0,0,0
2022-03-24,96.593,97.999,96.593,97.497,0.0,0,0
2022-03-25,95.623,97.599,95.622,97.071,0.0,0,0
2022-03-28,99.999,99.999,97.2,97.6,0.0,0,0
2022-03-29,97.234,98.106,97.234,97.994,0.0,0,0
2022-03-30,98.094,98.198,97.301,98.188,0.0,0,0
2022-03-31,94.52,99.989,94.52,99.404,0.0,0,0
2022-04-01,97.004,100.569,97.004,98.001,0.0,0,0
2022-04-04,100.567,100.899,98.001,100.106,0.0,0,0
2022-04-05,100.202,100.278,98.859,99.998,0.0,0,0
2022-04-06,100.2,101.5,99.005,100.313,0.0,0,0
2022-04-07,100.002,100.401,97.421,100.006,0.0,0,0
2022-04-08,95.431,101.045,95.431,99.85,0.0,0,0
2022-04-11,99.85,101.97,96.004,100.001,0.0,0,0
2022-04-12,99.652,100.712,99.65,100.0,0.0,0,0
2022-04-13,101.995,101.997,99.623,99.623,0.0,0,0
2022-04-14,100.847,100.847,99.73,100.617,0.0,0,0
2022-04-15,96.204,101.25,96.204,100.566,0.0,0,0
2022-04-18,100.829,100.845,99.65,100.699,0.0,0,0
2022-04-19,99.719,101.2,99.713,101.2,0.0,0,0
2022-04-20,101.099,102.897,101.099,101.75,0.0,0,0
2022-04-21,100.008,102.201,100.008,102.201,0.0,0,0
2022-04-22,102.052,102.277,101.253,102.05,0.0,0,0
2022-04-25,99.924,102.344,99.924,102.06,0.0,0,0
2022-04-26,99.919,102.286,99.919,102.055,0.0,0,0
2022-04-27,100.11,102.195,100.11,102.056,0.0,0,0
2022-04-28,102.198,102.2,101.952,102.01,0.0,0,0
2022-04-29,101.804,102.232,101.8,102.1,0.0,0,0
2022-05-04,102.243,102.249,100.502,101.945,0.0,0,0
2022-05-05,101.964,102.162,101.851,101.999,0.0,0,0
2022-05-06,102.108,102.285,102.061,102.201,0.0,0,0
2022-05-11,102.275,102.524,102.074,102.302,0.0,0,0
2022-05-12,101.281,103.57,101.281,102.65,0.0,0,0
2022-05-13,102.75,103.969,102.75,102.854,0.0,0,0
2022-05-16,103.148,103.31,102.997,103.289,0.0,0,0
2022-05-17,103.109,106.068,103.109,105.831,0.0,0,0
2022-05-18,103.437,108.3,103.437,105.942,1000.0,"7,58","37,8"
2022-05-19,105.655,107.494,105.655,105.95,0.0,0,0
2022-05-20,105.949,105.949,105.65,105.85,0.0,0,0
2022-05-23,105.85,105.948,104.153,105.453,0.0,0,0
2022-05-24,105.708,106.266,105.41,105.539,0.0,0,0
2022-05-25,105.647,106.658,105.202,105.759,0.0,0,0
2022-05-26,105.801,106.398,105.4,105.638,0.0,0,0
2022-05-27,106.446,106.446,104.321,105.699,0.0,0,0
2022-05-30,106.389,106.389,105.544,105.699,0.0,0,0
2022-05-31,105.6,105.788,104.371,105.726,0.0,0,0
2022-06-01,106.398,106.4,105.532,106.258,0.0,0,0
2022-06-02,105.522,106.3,105.521,105.799,0.0,0,0
2022-06-03,106.398,108.569,105.8,106.0,0.0,0,0
2022-06-06,105.557,106.597,105.551,106.206,0.0,0,0
2022-06-07,106.599,106.619,106.088,106.6,0.0,0,0
2022-06-08,107.599,107.599,106.589,106.803,0.0,0,0
2022-06-09,107.299,107.299,106.8,107.055,0.0,0,0
2022-06-10,108.189,108.999,107.016,107.601,0.0,0,0
2022-06-14,107.087,108.555,107.0,107.54,0.0,0,0
2022-06-15,107.992,108.077,107.36,108.0,0.0,0,0
2022-06-16,108.949,108.949,107.849,108.456,0.0,0,0
2022-06-17,108.699,108.7,107.833,108.575,0.0,0,0
2022-06-20,108.95,108.95,108.131,108.7,0.0,0,0
2022-06-21,108.7,108.7,108.63,108.64,0.0,0,0
2022-06-22,108.79,108.79,108.547,108.7,0.0,0,0
2022-06-23,108.7,108.85,108.554,108.823,0.0,0,0
2022-06-24,108.787,108.85,108.688,108.849,0.0,0,0
2022-06-27,108.85,108.85,108.687,108.798,0.0,0,0
2022-06-28,108.947,108.947,108.721,108.798,0.0,0,0
2022-06-29,108.799,108.8,108.7,108.779,0.0,0,0
2022-06-30,108.778,108.779,108.499,108.698,0.0,0,0
2022-07-01,108.696,108.7,108.5,108.688,0.0,0,0
2022-07-04,108.67,108.67,108.5,108.668,0.0,0,0
2022-07-05,108.697,108.7,108.4,108.576,0.0,0,0
2022-07-06,108.161,108.608,108.161,108.585,0.0,0,0
2022-07-07,108.689,109.0,108.151,108.2,0.0,0,0
2022-07-08,108.249,108.3,108.249,108.251,0.0,0,0
2022-07-11,108.252,108.3,108.2,108.297,0.0,0,0
2022-07-12,108.418,108.418,108.054,108.3,0.0,0,0
2022-07-13,108.299,108.3,108.004,108.25,0.0,0,0
2022-07-14,108.122,108.294,107.945,108.271,0.0,0,0
2022-07-15,108.299,108.3,107.941,108.109,0.0,0,0
2022-07-18,108.135,108.237,108.0,108.15,0.0,0,0
2022-07-19,108.394,108.394,108.05,108.162,0.0,0,0
2022-07-20,108.249,108.25,108.004,108.23,0.0,0,0
2022-07-21,107.993,108.25,107.993,108.2,0.0,0,0
2022-07-22,108.25,108.25,108.028,108.199,0.0,0,0
2022-07-25,108.38,108.788,108.042,108.1,0.0,0,0
2022-07-26,108.25,108.25,108.1,108.21,0.0,0,0
2022-07-27,108.248,108.25,108.093,108.25,0.0,0,0
2022-07-28,108.797,108.797,108.1,108.249,0.0,0,0
2022-07-29,108.794,108.794,108.21,108.279,0.0,0,0
2022-08-01,108.335,108.35,108.119,108.219,0.0,0,0
2022-08-02,108.207,108.35,108.099,108.27,0.0,0,0
2022-08-03,108.327,108.333,108.3,108.3,0.0,0,0
2022-08-04,108.153,108.262,108.14,108.2,0.0,0,0
2022-08-05,108.146,108.272,107.011,108.266,0.0,0,0
2022-08-08,108.275,108.289,108.151,108.265,0.0,0,0
2022-08-09,108.31,108.311,108.17,108.21,0.0,0,0
2022-08-10,108.663,108.663,108.192,108.275,0.0,0,0
2022-08-11,108.0,108.312,108.0,108.257,0.0,0,0
2022-08-12,108.0,108.29,107.631,108.22,0.0,0,0
2022-08-15,108.23,108.23,107.845,108.111,0.0,0,0
2022-08-16,108.22,108.222,108.112,108.153,0.0,0,0
2022-08-17,108.229,108.229,108.028,108.229,0.0,0,0
2022-08-18,108.17,108.229,108.002,108.2,0.0,0,0
2022-08-19,108.113,108.517,108.113,108.395,0.0,0,0
2022-08-22,108.191,108.396,108.18,108.18,0.0,0,0
2022-08-23,108.395,108.395,108.102,108.18,0.0,0,0
2022-08-24,108.332,108.335,108.112,108.25,0.0,0,0
2022-08-25,108.23,108.23,108.036,108.11,0.0,0,0
2022-08-26,108.256,108.256,108.15,108.2,0.0,0,0
2022-08-29,108.234,108.234,108.004,108.181,0.0,0,0
2022-08-30,108.083,108.242,107.151,108.107,0.0,0,0
2022-08-31,108.249,108.249,107.454,108.1,0.0,0,0
2022-09-01,108.149,108.149,107.812,108.14,0.0,0,0
2022-09-02,108.133,108.133,107.625,108.05,0.0,0,0
2022-09-05,108.096,108.9,107.549,108.05,0.0,0,0
2022-09-06,109.313,109.313,107.9,107.95,0.0,0,0
2022-09-07,109.397,109.397,107.88,108.007,0.0,0,0
2022-09-08,107.889,108.035,107.883,107.907,0.0,0,0
2022-09-09,108.009,108.01,107.9,107.956,0.0,0,0
2022-09-12,108.149,108.149,107.711,108.0,0.0,0,0
2022-09-13,107.905,108.009,107.905,107.985,0.0,0,0
2022-09-14,108.04,109.001,107.93,107.935,0.0,0,0
2022-09-15,107.941,109.0,107.695,107.981,0.0,0,0
2022-09-16,107.643,107.975,107.541,107.824,0.0,0,0
2022-09-19,107.995,107.995,107.6,107.905,0.0,0,0
2022-09-20,107.694,107.75,107.288,107.549,0.0,0,0
2022-09-21,107.0,108.887,105.002,106.995,0.0,0,0
2022-09-22,107.899,107.9,106.891,107.011,0.0,0,0
2022-09-23,107.674,107.674,106.805,107.06,0.0,0,0
2022-09-26,106.811,107.098,101.526,105.804,0.0,0,0
2022-09-27,103.56,108.592,100.734,106.553,0.0,0,0
2022-09-28,106.302,106.62,106.301,106.504,0.0,0,0
2022-09-29,106.503,106.598,106.259,106.3,0.0,0,0
2022-09-30,106.313,108.159,106.302,106.491,0.0,0,0
2022-10-03,106.49,107.62,106.49,106.899,0.0,0,0
2022-10-04,107.496,108.198,106.793,107.101,0.0,0,0
2022-10-05,107.497,107.497,106.9,107.09,0.0,0,0
2022-10-06,107.397,107.635,106.8,107.009,0.0,0,0
2022-10-07,107.029,107.03,106.794,106.97,0.0,0,0
2022-10-10,106.793,107.03,106.75,106.9,0.0,0,0
2022-10-11,106.899,108.186,106.416,107.03,0.0,0,0
2022-10-12,108.195,108.195,106.801,107.099,0.0,0,0
2022-10-13,106.515,107.838,106.515,107.0,0.0,0,0
2022-10-14,108.022,108.022,106.804,107.021,0.0,0,0
2022-10-17,107.028,107.029,106.403,106.999,0.0,0,0
2022-10-18,106.909,106.909,106.811,106.89,0.0,0,0
2022-10-19,106.889,107.029,106.709,106.9,0.0,0,0
2022-10-20,107.025,107.03,106.777,106.853,0.0,0,0
2022-10-21,107.0,107.0,106.712,106.852,0.0,0,0
2022-10-24,106.852,107.029,106.715,106.851,0.0,0,0
2022-10-25,106.995,106.998,106.751,106.832,0.0,0,0
2022-10-26,106.832,106.9,106.81,106.83,0.0,0,0
2022-10-27,106.898,106.985,106.812,106.985,0.0,0,0
2022-10-28,106.9,107.028,106.751,106.85,0.0,0,0
2022-10-31,106.83,107.028,106.77,106.871,0.0,0,0
2022-11-01,106.949,106.95,106.652,106.799,0.0,0,0
2022-11-02,106.899,106.899,106.65,106.745,0.0,0,0
2022-11-03,106.749,106.749,106.661,106.7,0.0,0,0
2022-11-07,106.664,106.747,106.455,106.566,0.0,0,0
2022-11-08,106.997,107.0,106.414,106.49,0.0,0,0
2022-11-09,106.445,106.799,106.413,106.717,0.0,0,0
2022-11-10,106.7,106.7,106.363,106.51,0.0,0,0
2022-11-11,106.899,106.899,106.367,106.54,0.0,0,0
2022-11-14,106.5,106.839,106.361,106.61,0.0,0,0
2022-11-15,106.6,106.613,106.193,106.403,0.0,0,0
2022-11-16,106.998,106.998,106.261,106.317,1000.0,"13,78","68,71"
2022-11-17,106.348,106.399,105.801,106.346,0.0,0,0
2022-11-18,106.152,106.398,106.1,106.295,0.0,0,0
2022-11-21,106.295,106.379,106.0,106.075,0.0,0,0
2022-11-22,106.294,106.346,105.8,106.219,0.0,0,0
2022-11-23,106.298,106.298,105.8,105.896,0.0,0,0
2022-11-24,105.898,105.899,105.3,105.501,0.0,0,0
2022-11-25,106.724,106.727,105.502,105.65,0.0,0,0
2022-11-28,105.804,106.964,105.605,105.75,0.0,0,0
2022-11-29,105.751,105.751,105.507,105.551,0.0,0,0
2022-11-30,106.437,106.768,105.155,105.68,0.0,0,0
2022-12-01,105.67,105.67,105.501,105.606,0.0,0,0
2022-12-02,105.643,105.646,105.1,105.4,0.0,0,0
2022-12-05,105.0,105.191,104.35,104.804,0.0,0,0
2022-12-06,105.059,105.2,104.002,104.98,0.0,0,0
2022-12-07,104.98,104.98,104.7,104.83,0.0,0,0
2022-12-08,104.831,105.0,104.8,105.0,0.0,0,0
2022-12-09,105.019,105.037,104.834,105.037,0.0,0,0
2022-12-12,106.399,106.399,104.8,105.033,0.0,0,0
2022-12-13,105.002,105.042,104.751,104.95,0.0,0,0
2022-12-14,105.556,105.556,104.651,104.8,0.0,0,0
2022-12-15,104.78,104.88,104.731,104.844,0.0,0,0
2022-12-16,104.843,104.977,104.661,104.781,0.0,0,0
2022-12-19,104.651,105.047,104.44,104.703,0.0,0,0
2022-12-20,104.49,104.701,104.311,104.573,0.0,0,0
2022-12-21,104.591,104.609,104.245,104.469,0.0,0,0
2022-12-22,104.4,104.44,104.054,104.162,0.0,0,0
2022-12-23,104.052,104.156,103.7,103.902,0.0,0,0
2022-12-26,103.71,103.929,103.562,103.883,0.0,0,0
2022-12-27,104.545,104.545,103.6,103.798,0.0,0,0
2022-12-28,103.198,103.798,103.1,103.754,0.0,0,0
2022-12-29,103.543,103.801,103.543,103.74,0.0,0,0
2022-12-30,103.6,103.997,103.6,103.751,0.0,0,0
2023-01-03,103.75,103.863,103.69,103.698,0.0,0,0
2023-01-04,103.8,103.803,103.7,103.798,0.0,0,0
2023-01-05,103.751,103.804,103.597,103.804,0.0,0,0
2023-01-06,103.799,104.0,103.756,104.0,0.0,0,0
2023-01-09,104.099,104.1,103.8,103.901,0.0,0,0
2023-01-10,103.877,103.999,103.464,103.975,0.0,0,0
2023-01-11,104.034,104.049,103.75,103.836,0.0,0,0
2023-01-12,104.209,104.209,103.751,104.0,0.0,0,0
2023-01-13,103.627,104.051,103.627,104.051,0.0,0,0
2023-01-16,104.003,104.05,103.803,103.812,0.0,0,0
2023-01-17,104.3,104.586,103.856,104.05,0.0,0,0
2023-01-18,104.57,104.571,103.8,104.184,0.0,0,0
2023-01-19,104.562,104.562,104.051,104.4,0.0,0,0
2023-01-20,104.549,104.549,104.007,104.507,0.0,0,0
2023-01-23,104.4,104.703,104.4,104.701,0.0,0,0
2023-01-24,104.949,104.949,104.411,104.512,0.0,0,0
2023-01-25,104.514,104.809,104.487,104.698,0.0,0,0
2023-01-26,104.699,104.699,104.411,104.69,0.0,0,0
2023-01-27,104.593,104.699,104.4,104.698,0.0,0,0
2023-01-30,104.47,104.747,104.45,104.728,0.0,0,0
2023-01-31,104.95,106.46,104.551,104.729,0.0,0,0
2023-02-01,105.318,105.318,104.577,104.885,0.0,0,0
2023-02-02,105.76,105.76,104.613,105.1,0.0,0,0
2023-02-03,105.281,105.785,104.815,105.0,0.0,0,0
2023-02-06,104.622,105.767,104.621,105.134,0.0,0,0
2023-02-07,105.735,105.736,105.012,105.092,0.0,0,0
2023-02-08,105.248,105.498,105.061,105.113,0.0,0,0
2023-02-09,105.248,105.25,105.089,105.194,0.0,0,0
2023-02-10,105.48,105.48,105.011,105.211,0.0,0,0
2023-02-13,105.023,105.493,105.023,105.3,0.0,0,0
2023-02-14,105.497,105.498,105.091,105.25,0.0,0,0
2023-02-15,105.399,105.4,105.074,105.195,0.0,0,0
2023-02-16,105.195,105.34,105.031,105.34,0.0,0,0
2023-02-17,105.348,105.348,105.05,105.142,0.0,0,0
2023-02-20,105.101,105.247,105.0,105.0,0.0,0,0
2023-02-21,104.755,105.458,104.755,105.1,0.0,0,0
2023-02-22,105.247,105.495,104.952,105.249,0.0,0,0
2023-02-24,105.086,105.5,105.038,105.05,0.0,0,0
2023-02-27,105.249,105.251,105.003,105.25,0.0,0,0
2023-02-28,105.397,105.69,105.016,105.24,0.0,0,0
2023-03-01,105.23,107.049,105.0,105.219,0.0,0,0
2023-03-02,105.99,105.99,105.18,105.199,0.0,0,0
2023-03-03,106.16,106.16,105.002,105.231,0.0,0,0
2023-03-06,105.993,105.993,105.013,105.104,0.0,0,0
2023-03-07,105.993,105.993,105.061,105.11,0.0,0,0
2023-03-09,105.996,105.996,104.814,105.148,0.0,0,0
2023-03-10,105.968,105.976,104.843,105.279,0.0,0,0
2023-03-13,105.96,105.96,105.024,105.203,0.0,0,0
2023-03-14,104.635,105.199,104.635,105.195,0.0,0,0
2023-03-15,105.202,105.941,105.051,105.168,0.0,0,0
2023-03-16,105.115,105.197,105.031,105.101,0.0,0,0
2023-03-17,105.021,105.2,105.021,105.081,0.0,0,0
2023-03-20,105.015,105.744,105.015,105.236,0.0,0,0
2023-03-21,106.616,106.616,105.013,105.376,0.0,0,0
2023-03-22,105.5,105.85,104.991,105.762,0.0,0,0
2023-03-23,105.842,105.877,105.549,105.819,0.0,0,0
2023-03-24,105.66,106.528,105.595,105.88,0.0,0,0
2023-03-27,105.898,106.049,105.616,106.048,0.0,0,0
2023-03-28,105.95,106.047,105.75,106.047,0.0,0,0
2023-03-29,106.048,106.153,105.811,106.153,0.0,0,0
2023-03-30,105.948,106.149,105.851,106.064,0.0,0,0
2023-03-31,106.07,106.148,105.85,106.104,0.0,0,0
2023-04-03,105.9,106.149,105.501,106.05,0.0,0,0
2023-04-04,105.858,106.149,105.323,106.148,0.0,0,0
2023-04-05,106.11,106.497,105.911,106.009,0.0,0,0
2023-04-06,106.619,107.046,105.923,106.132,0.0,0,0
2023-04-07,106.94,106.94,105.902,106.05,0.0,0,0
2023-04-10,105.904,106.458,105.9,106.125,0.0,0,0
2023-04-11,106.749,106.749,105.9,106.197,0.0,0,0
2023-04-12,106.199,106.206,105.911,106.206,0.0,0,0
2023-04-13,106.984,106.984,105.911,106.106,0.0,0,0
2023-04-14,105.947,106.199,105.911,106.012,0.0,0,0
2023-04-17,106.863,106.863,105.84,106.029,0.0,0,0
2023-04-18,106.05,106.286,105.852,106.089,0.0,0,0
2023-04-19,105.903,106.4,105.855,105.946,0.0,0,0
2023-04-20,106.044,106.115,105.844,106.115,0.0,0,0
2023-04-21,106.115,106.115,105.8,106.09,0.0,0,0
2023-04-24,106.097,106.297,105.551,105.997,0.0,0,0
2023-04-25,105.978,106.69,105.715,106.023,0.0,0,0
2023-04-26,105.903,106.639,105.566,105.707,0.0,0,0
2023-04-27,106.68,106.68,105.6,105.796,0.0,0,0
2023-04-28,105.744,106.049,105.35,105.734,0.0,0,0
2023-05-02,105.996,105.997,105.44,105.739,0.0,0,0
2023-05-03,105.995,105.995,105.4,105.45,0.0,0,0
2023-05-04,105.402,105.699,105.0,105.689,0.0,0,0
2023-05-05,105.998,105.998,105.419,105.772,0.0,0,0
2023-05-08,105.989,105.989,105.689,105.795,0.0,0,0
2023-05-10,105.39,105.998,105.39,105.655,0.0,0,0
2023-05-11,106.667,106.667,105.521,105.7,0.0,0,0
2023-05-12,105.698,105.699,105.351,105.351,0.0,0,0
2023-05-15,105.953,105.953,105.186,105.484,0.0,0,0
2023-05-16,106.09,106.09,105.152,105.319,0.0,0,0
2023-05-17,105.25,105.413,105.149,105.35,1000.0,"10,27","51,21"
2023-05-18,105.35,105.438,105.002,105.287,0.0,0,0
2023-05-19,105.011,106.884,105.003,105.55,0.0,0,0
2023-05-22,105.501,105.501,105.051,105.204,0.0,0,0
2023-05-23,105.04,105.881,105.04,105.443,0.0,0,0
2023-05-24,105.499,105.504,105.365,105.504,0.0,0,0
2023-05-25,105.504,105.65,105.332,105.626,0.0,0,0
2023-05-26,105.352,105.653,105.0,105.209,0.0,0,0
2023-05-29,105.353,105.399,105.015,105.2,0.0,0,0
2023-05-30,105.883,105.89,105.112,105.15,0.0,0,0
2023-05-31,105.397,105.399,105.151,105.219,0.0,0,0
2023-06-01,105.298,105.307,105.221,105.306,0.0,0,0
2023-06-02,105.348,105.351,104.739,105.01,0.0,0,0
2023-06-05,105.141,105.247,104.903,105.115,0.0,0,0
2023-06-06,105.898,105.898,105.0,105.211,0.0,0,0
2023-06-07,105.062,105.246,105.053,105.198,0.0,0,0
2023-06-08,105.0,105.19,104.902,105.14,0.0,0,0
2023-06-09,104.95,105.199,104.95,105.192,0.0,0,0
2023-06-13,105.199,105.199,104.961,105.196,0.0,0,0
2023-06-14,105.149,105.181,104.898,105.136,0.0,0,0
2023-06-15,104.76,105.194,104.744,105.194,0.0,0,0
2023-06-16,105.192,105.192,104.857,104.961,0.0,0,0
2023-06-19,105.106,105.167,104.9,105.071,0.0,0,0
2023-06-20,104.965,105.199,104.883,105.03,0.0,0,0
2023-06-21,104.85,105.198,104.801,105.165,0.0,0,0
2023-06-22,105.172,105.219,105.011,105.158,0.0,0,0
2023-06-23,105.194,105.204,104.898,104.9,0.0,0,0
2023-06-26,105.014,105.141,104.868,104.931,0.0,0,0
2023-06-27,104.913,105.093,104.85,104.994,0.0,0,0
2023-06-28,104.994,105.198,104.833,105.0,0.0,0,0
2023-06-29,105.001,105.001,104.031,104.618,0.0,0,0
2023-06-30,104.12,104.85,103.001,104.357,0.0,0,0
2023-07-03,104.357,104.849,104.108,104.766,0.0,0,0
2023-07-04,104.766,110.06,104.605,104.944,0.0,0,0
2023-07-05,105.685,105.687,104.405,104.895,0.0,0,0
2023-07-06,104.897,104.897,104.306,104.691,0.0,0,0
2023-07-07,104.555,104.873,104.555,104.873,0.0,0,0
2023-07-10,104.871,104.899,104.545,104.722,0.0,0,0
2023-07-11,104.989,104.989,104.631,104.701,0.0,0,0
2023-07-12,104.604,104.849,104.551,104.848,0.0,0,0
2023-07-13,104.679,104.854,104.679,104.852,0.0,0,0
2023-07-14,104.85,104.851,104.699,104.851,0.0,0,0
2023-07-17,104.604,104.849,104.59,104.792,0.0,0,0
2023-07-18,105.654,105.661,104.611,104.839,0.0,0,0
2023-07-19,105.55,105.55,103.547,104.66,0.0,0,0
2023-07-20,104.86,105.495,103.655,104.969,0.0,0,0
2023-07-21,104.021,104.996,103.878,104.85,0.0,0,0
2023-07-24,104.989,104.989,103.916,104.732,0.0,0,0
2023-07-25,104.649,104.794,104.531,104.636,0.0,0,0
2023-07-26,104.703,104.703,104.3,104.435,0.0,0,0
2023-07-27,104.495,104.599,104.315,104.599,0.0,0,0
2023-07-28,104.591,104.599,104.284,104.53,0.0,0,0
2023-07-31,104.55,104.575,103.951,104.4,0.0,0,0
2023-08-01,104.009,104.599,103.957,104.519,0.0,0,0
2023-08-02,104.498,104.499,104.2,104.3,0.0,0,0
2023-08-03,104.417,104.501,104.205,104.427,0.0,0,0
2023-08-04,104.216,104.57,104.212,104.5,0.0,0,0
2023-08-07,104.619,104.619,104.302,104.55,0.0,0,0
2023-08-08,104.411,104.549,104.3,104.3,0.0,0,0
2023-08-09,104.3,104.55,104.282,104.509,0.0,0,0
2023-08-10,104.294,104.544,104.253,104.505,0.0,0,0
